train_feat_before_target_end,train_return_identity,train_no_nan,val_feat_before_target_end,val_return_identity,val_no_nan,test_feat_before_target_end,test_return_identity,test_no_nan,disjoint,horizon_ok,ticker,all_passed
True,True,True,True,True,True,True,True,True,True,True,AZO,True
True,True,True,True,True,True,True,True,True,True,True,AZTA,True
True,True,True,True,True,True,True,True,True,True,True,AZZ,True
True,True,True,True,True,True,True,True,True,True,True,B,True
True,True,True,True,True,True,True,True,True,True,True,BA,True
True,True,True,True,True,True,True,True,True,True,True,BABA,True
True,True,True,True,True,True,True,True,True,True,True,BAC,True
True,True,True,True,True,True,True,True,True,True,True,BAER,True
True,True,True,True,True,True,True,True,True,True,True,BAFN,True
True,True,True,True,True,True,True,True,True,True,True,BAH,True
True,True,True,True,True,True,True,True,True,True,True,BAK,True
True,True,True,True,True,True,True,True,True,True,True,BALL,True
True,True,True,True,True,True,True,True,True,True,True,BANC,True
True,True,True,True,True,True,True,True,True,True,True,BAND,True
True,True,True,True,True,True,True,True,True,True,True,BANF,True
True,True,True,True,True,True,True,True,True,True,True,BANFP,True
True,True,True,True,True,True,True,True,True,True,True,BANR,True
True,True,True,True,True,True,True,True,True,True,True,BANX,True
True,True,True,True,True,True,True,True,True,True,True,BAOS,True
True,True,True,True,True,True,True,True,True,True,True,BAP,True
True,True,True,True,True,True,True,True,True,True,True,BARK,True
True,True,True,True,True,True,True,True,True,True,True,BASE,True
True,True,True,True,True,True,True,True,True,True,True,BATL,True
True,True,True,True,True,True,True,True,True,True,True,BATRA,True
True,True,True,True,True,True,True,True,True,True,True,BATRK,True
True,True,True,True,True,True,True,True,True,True,True,BAX,True
True,True,True,True,True,True,True,True,True,True,True,BB,True
True,True,True,True,True,True,True,True,True,True,True,BBAI,True
True,True,True,True,True,True,True,True,True,True,True,BBAR,True
True,True,True,True,True,True,True,True,True,True,True,BBCP,True
True,True,True,True,True,True,True,True,True,True,True,BBD,True
True,True,True,True,True,True,True,True,True,True,True,BBDC,True
True,True,True,True,True,True,True,True,True,True,True,BBDO,True
True,True,True,True,True,True,True,True,True,True,True,BBGI,True
True,True,True,True,True,True,True,True,True,True,True,BBIO,True
True,True,True,True,True,True,True,True,True,True,True,BBLG,True
True,True,True,True,True,True,True,True,True,True,True,BBLGW,True
True,True,True,True,True,True,True,True,True,True,True,BBN,True
True,True,True,True,True,True,True,True,True,True,True,BBSI,True
True,True,True,True,True,True,True,True,True,True,True,BBU,True
True,True,True,True,True,True,True,True,True,True,True,BBUC,True
True,True,True,True,True,True,True,True,True,True,True,BBVA,True
True,True,True,True,True,True,True,True,True,True,True,BBW,True
True,True,True,True,True,True,True,True,True,True,True,BBWI,True
True,True,True,True,True,True,True,True,True,True,True,BBY,True
True,True,True,True,True,True,True,True,True,True,True,BC,True
True,True,True,True,True,True,True,True,True,True,True,BCAB,True
True,True,True,True,True,True,True,True,True,True,True,BCAL,True
True,True,True,True,True,True,True,True,True,True,True,BCAT,True
True,True,True,True,True,True,True,True,True,True,True,BCBP,True
True,True,True,True,True,True,True,True,True,True,True,BCC,True
True,True,True,True,True,True,True,True,True,True,True,BCDA,True
True,True,True,True,True,True,True,True,True,True,True,BCE,True
True,True,True,True,True,True,True,True,True,True,True,BCH,True
True,True,True,True,True,True,True,True,True,True,True,BCLI,True
True,True,True,True,True,True,True,True,True,True,True,BCML,True
True,True,True,True,True,True,True,True,True,True,True,BCO,True
True,True,True,True,True,True,True,True,True,True,True,BCPC,True
True,True,True,True,True,True,True,True,True,True,True,BCRX,True
True,True,True,True,True,True,True,True,True,True,True,BCS,True
True,True,True,True,True,True,True,True,True,True,True,BCSF,True
True,True,True,True,True,True,True,True,True,True,True,BCTX,True
True,True,True,True,True,True,True,True,True,True,True,BCV,True
True,True,True,True,True,True,True,True,True,True,True,BCX,True
True,True,True,True,True,True,True,True,True,True,True,BCYC,True
True,True,True,True,True,True,True,True,True,True,True,BDC,True
True,True,True,True,True,True,True,True,True,True,True,BDJ,True
True,True,True,True,True,True,True,True,True,True,True,BDL,True
True,True,True,True,True,True,True,True,True,True,True,BDMD,True
True,True,True,True,True,True,True,True,True,True,True,BDN,True
True,True,True,True,True,True,True,True,True,True,True,BDRX,True
True,True,True,True,True,True,True,True,True,True,True,BDSX,True
True,True,True,True,True,True,True,True,True,True,True,BDTX,True
True,True,True,True,True,True,True,True,True,True,True,BDX,True
True,True,True,True,True,True,True,True,True,True,True,BE,True
True,True,True,True,True,True,True,True,True,True,True,BEAM,True
True,True,True,True,True,True,True,True,True,True,True,BEAT,True
True,True,True,True,True,True,True,True,True,True,True,BEDU,True
True,True,True,True,True,True,True,True,True,True,True,BEEM,True
True,True,True,True,True,True,True,True,True,True,True,BEKE,True
True,True,True,True,True,True,True,True,True,True,True,BELFA,True
True,True,True,True,True,True,True,True,True,True,True,BELFB,True
True,True,True,True,True,True,True,True,True,True,True,BEN,True
True,True,True,True,True,True,True,True,True,True,True,BENF,True
True,True,True,True,True,True,True,True,True,True,True,BEP,True
True,True,True,True,True,True,True,True,True,True,True,BEPC,True
True,True,True,True,True,True,True,True,True,True,True,BEPH,True
True,True,True,True,True,True,True,True,True,True,True,BEPI,True
True,True,True,True,True,True,True,True,True,True,True,BETR,True
True,True,True,True,True,True,True,True,True,True,True,BFAM,True
True,True,True,True,True,True,True,True,True,True,True,BFC,True
True,True,True,True,True,True,True,True,True,True,True,BFH,True
True,True,True,True,True,True,True,True,True,True,True,BFIN,True
True,True,True,True,True,True,True,True,True,True,True,BFK,True
True,True,True,True,True,True,True,True,True,True,True,BFLY,True
True,True,True,True,True,True,True,True,True,True,True,BFRI,True
True,True,True,True,True,True,True,True,True,True,True,BFS,True
True,True,True,True,True,True,True,True,True,True,True,BFST,True
True,True,True,True,True,True,True,True,True,True,True,BFZ,True
True,True,True,True,True,True,True,True,True,True,True,BG,True
True,True,True,True,True,True,True,True,True,True,True,BGB,True
True,True,True,True,True,True,True,True,True,True,True,BGC,True
True,True,True,True,True,True,True,True,True,True,True,BGFV,True
True,True,True,True,True,True,True,True,True,True,True,BGH,True
True,True,True,True,True,True,True,True,True,True,True,BGI,True
True,True,True,True,True,True,True,True,True,True,True,BGLC,True
True,True,True,True,True,True,True,True,True,True,True,BGM,True
True,True,True,True,True,True,True,True,True,True,True,BGR,True
True,True,True,True,True,True,True,True,True,True,True,BGS,True
True,True,True,True,True,True,True,True,True,True,True,BGSF,True
True,True,True,True,True,True,True,True,True,True,True,BGT,True
True,True,True,True,True,True,True,True,True,True,True,BGX,True
True,True,True,True,True,True,True,True,True,True,True,BGY,True
True,True,True,True,True,True,True,True,True,True,True,BH,True
True,True,True,True,True,True,True,True,True,True,True,BHAT,True
True,True,True,True,True,True,True,True,True,True,True,BHB,True
True,True,True,True,True,True,True,True,True,True,True,BHC,True
True,True,True,True,True,True,True,True,True,True,True,BHE,True
True,True,True,True,True,True,True,True,True,True,True,BHF,True
True,True,True,True,True,True,True,True,True,True,True,BHFAL,True
True,True,True,True,True,True,True,True,True,True,True,BHFAM,True
True,True,True,True,True,True,True,True,True,True,True,BHFAN,True
True,True,True,True,True,True,True,True,True,True,True,BHFAO,True
True,True,True,True,True,True,True,True,True,True,True,BHFAP,True
True,True,True,True,True,True,True,True,True,True,True,BHK,True
True,True,True,True,True,True,True,True,True,True,True,BHLB,True
True,True,True,True,True,True,True,True,True,True,True,BHP,True
True,True,True,True,True,True,True,True,True,True,True,BHR,True
True,True,True,True,True,True,True,True,True,True,True,BHRB,True
True,True,True,True,True,True,True,True,True,True,True,BHST,True
True,True,True,True,True,True,True,True,True,True,True,BHV,True
True,True,True,True,True,True,True,True,True,True,True,BIDU,True
True,True,True,True,True,True,True,True,True,True,True,BIGC,True
True,True,True,True,True,True,True,True,True,True,True,BIIB,True
True,True,True,True,True,True,True,True,True,True,True,BILI,True
True,True,True,True,True,True,True,True,True,True,True,BILL,True
True,True,True,True,True,True,True,True,True,True,True,BIO,True
True,True,True,True,True,True,True,True,True,True,True,BIOX,True
True,True,True,True,True,True,True,True,True,True,True,BIP,True
True,True,True,True,True,True,True,True,True,True,True,BIPC,True
True,True,True,True,True,True,True,True,True,True,True,BIPH,True
True,True,True,True,True,True,True,True,True,True,True,BIPI,True
True,True,True,True,True,True,True,True,True,True,True,BIRD,True
True,True,True,True,True,True,True,True,True,True,True,BIT,True
True,True,True,True,True,True,True,True,True,True,True,BITF,True
True,True,True,True,True,True,True,True,True,True,True,BIVI,True
True,True,True,True,True,True,True,True,True,True,True,BJ,True
True,True,True,True,True,True,True,True,True,True,True,BJDX,True
True,True,True,True,True,True,True,True,True,True,True,BJRI,True
True,True,True,True,True,True,True,True,True,True,True,BK,True
True,True,True,True,True,True,True,True,True,True,True,BKD,True
True,True,True,True,True,True,True,True,True,True,True,BKE,True
True,True,True,True,True,True,True,True,True,True,True,BKH,True
True,True,True,True,True,True,True,True,True,True,True,BKKT,True
True,True,True,True,True,True,True,True,True,True,True,BKN,True
True,True,True,True,True,True,True,True,True,True,True,BKNG,True
True,True,True,True,True,True,True,True,True,True,True,BKR,True
True,True,True,True,True,True,True,True,True,True,True,BKSY,True
True,True,True,True,True,True,True,True,True,True,True,BKT,True
True,True,True,True,True,True,True,True,True,True,True,BKTI,True
True,True,True,True,True,True,True,True,True,True,True,BKU,True
True,True,True,True,True,True,True,True,True,True,True,BKYI,True
True,True,True,True,True,True,True,True,True,True,True,BL,True
True,True,True,True,True,True,True,True,True,True,True,BLBD,True
True,True,True,True,True,True,True,True,True,True,True,BLBX,True
True,True,True,True,True,True,True,True,True,True,True,BLD,True
True,True,True,True,True,True,True,True,True,True,True,BLDE,True
True,True,True,True,True,True,True,True,True,True,True,BLDP,True
True,True,True,True,True,True,True,True,True,True,True,BLDR,True
True,True,True,True,True,True,True,True,True,True,True,BLE,True
True,True,True,True,True,True,True,True,True,True,True,BLFS,True
True,True,True,True,True,True,True,True,True,True,True,BLFY,True
True,True,True,True,True,True,True,True,True,True,True,BLIN,True
True,True,True,True,True,True,True,True,True,True,True,BLK,True
True,True,True,True,True,True,True,True,True,True,True,BLKB,True
True,True,True,True,True,True,True,True,True,True,True,BLMN,True
True,True,True,True,True,True,True,True,True,True,True,BLND,True
True,True,True,True,True,True,True,True,True,True,True,BLNE,True
True,True,True,True,True,True,True,True,True,True,True,BLNK,True
True,True,True,True,True,True,True,True,True,True,True,BLRX,True
True,True,True,True,True,True,True,True,True,True,True,BLW,True
True,True,True,True,True,True,True,True,True,True,True,BLX,True
True,True,True,True,True,True,True,True,True,True,True,BLZE,True
True,True,True,True,True,True,True,True,True,True,True,BMA,True
True,True,True,True,True,True,True,True,True,True,True,BMBL,True
True,True,True,True,True,True,True,True,True,True,True,BME,True
True,True,True,True,True,True,True,True,True,True,True,BMEA,True
True,True,True,True,True,True,True,True,True,True,True,BMEZ,True
True,True,True,True,True,True,True,True,True,True,True,BMI,True
True,True,True,True,True,True,True,True,True,True,True,BML,True
True,True,True,True,True,True,True,True,True,True,True,BMO,True
True,True,True,True,True,True,True,True,True,True,True,BMRA,True
True,True,True,True,True,True,True,True,True,True,True,BMRC,True
True,True,True,True,True,True,True,True,True,True,True,BMRN,True
True,True,True,True,True,True,True,True,True,True,True,BMY,True
True,True,True,True,True,True,True,True,True,True,True,BN,True
True,True,True,True,True,True,True,True,True,True,True,BNAI,True
True,True,True,True,True,True,True,True,True,True,True,BNED,True
True,True,True,True,True,True,True,True,True,True,True,BNGO,True
True,True,True,True,True,True,True,True,True,True,True,BNH,True
True,True,True,True,True,True,True,True,True,True,True,BNJ,True
True,True,True,True,True,True,True,True,True,True,True,BNL,True
True,True,True,True,True,True,True,True,True,True,True,BNR,True
True,True,True,True,True,True,True,True,True,True,True,BNS,True
True,True,True,True,True,True,True,True,True,True,True,BNT,True
True,True,True,True,True,True,True,True,True,True,True,BNTC,True
True,True,True,True,True,True,True,True,True,True,True,BNTX,True
True,True,True,True,True,True,True,True,True,True,True,BNY,True
True,True,True,True,True,True,True,True,True,True,True,BNZI,True
True,True,True,True,True,True,True,True,True,True,True,BOC,True
True,True,True,True,True,True,True,True,True,True,True,BODI,True
True,True,True,True,True,True,True,True,True,True,True,BOE,True
True,True,True,True,True,True,True,True,True,True,True,BOH,True
True,True,True,True,True,True,True,True,True,True,True,BOKF,True
True,True,True,True,True,True,True,True,True,True,True,BOLT,True
True,True,True,True,True,True,True,True,True,True,True,BON,True
True,True,True,True,True,True,True,True,True,True,True,BOOM,True
